timestamp,open,high,low,close,volume,indicator,upperband,lowerband,signal,balance_usdt,balance_btc,total_balance
2024-06-01 21:00:00,3806.78,3822.0,3805.5,3815.51,7398.4506,3795.0029999999997,3817.357664927243,3772.6483350727563,0,1000.0,0.0,1000.0
2024-06-01 22:00:00,3815.5,3833.3,3815.5,3821.86,8282.8056,3797.2065000000002,3820.9827825312154,3773.430217468785,-1,1000.0,0.0,1000.0
2024-06-01 23:00:00,3821.86,3823.39,3813.12,3815.82,4764.0408,3799.048500000001,3822.598259467753,3775.4987405322486,0,1000.0,0.0,1000.0
2024-06-02 00:00:00,3815.82,3836.25,3814.0,3835.3,5719.4885,3801.5960000000005,3828.950290632214,3774.241709367787,-1,1000.0,0.0,1000.0
2024-06-02 01:00:00,3835.3,3838.59,3822.5,3824.0,7291.8452,3803.306500000001,3831.750576553406,3774.862423446596,0,1000.0,0.0,1000.0
2024-06-02 02:00:00,3824.0,3826.46,3797.7,3806.5,16733.8008,3804.1895000000013,3831.8685624654836,3776.510437534519,0,1000.0,0.0,1000.0
2024-06-02 03:00:00,3806.5,3811.17,3802.71,3807.13,10617.5403,3805.8960000000015,3829.595245894415,3782.1967541055883,0,1000.0,0.0,1000.0
2024-06-02 04:00:00,3807.13,3821.49,3804.26,3821.35,15363.4543,3807.0080000000016,3831.4060192630495,3782.6099807369537,0,1000.0,0.0,1000.0
2024-06-02 05:00:00,3821.35,3824.5,3805.5,3805.55,9589.6552,3807.6285000000016,3831.201453377956,3784.055546622047,0,1000.0,0.0,1000.0
2024-06-02 06:00:00,3805.52,3815.0,3805.01,3814.98,7052.9885,3809.0780000000013,3830.628960627494,3787.5270393725086,0,1000.0,0.0,1000.0
2024-06-02 07:00:00,3814.99,3815.0,3792.25,3793.33,10260.5506,3809.3305000000014,3830.0011898521475,3788.6598101478553,0,1000.0,0.0,1000.0
2024-06-02 08:00:00,3793.33,3801.58,3781.43,3794.2,6504.4733,3809.255000000001,3830.134114444363,3788.375885555639,0,1000.0,0.0,1000.0
2024-06-02 09:00:00,3794.2,3797.78,3770.99,3780.16,13434.9393,3808.1625000000013,3832.4517773661073,3783.8732226338952,1,900.0,0.026453906712943367,1000.0
2024-06-02 10:00:00,3780.16,3783.4,3771.38,3782.19,7947.0683,3806.7890000000016,3833.563776114158,3780.0142238858452,0,900.0,0.026453906712943367,1000.0537014306273
2024-06-02 11:00:00,3782.19,3810.0,3777.1,3805.01,12157.0903,3807.109500000001,3833.6368213683463,3780.5821786316556,0,900.0,0.026453906712943367,1000.6573795818166
2024-06-02 12:00:00,3805.01,3810.0,3786.11,3788.11,6339.1578,3806.565000000001,3834.161308810824,3778.968691189178,0,900.0,0.026453906712943367,1000.2103085583678
2024-06-02 13:00:00,3788.12,3800.6,3776.86,3796.09,6066.4733,3806.019000000001,3833.9880778534616,3778.0499221465407,0,900.0,0.026453906712943367,1000.4214107339371
2024-06-02 14:00:00,3796.1,3810.0,3790.01,3806.0,7433.77,3806.219000000001,3834.127402247136,3778.3105977528658,0,900.0,0.026453906712943367,1000.6835689494625
2024-06-02 15:00:00,3805.99,3807.93,3792.71,3798.78,4139.7769,3805.9325000000013,3834.0222524903425,3777.84274750966,0,900.0,0.026453906712943367,1000.492571742995
2024-06-02 16:00:00,3798.79,3803.67,3787.3,3791.35,4645.7151,3805.1610000000014,3833.9540470073407,3776.367952992662,0,900.0,0.026453906712943367,1000.2960192161179
2024-06-02 17:00:00,3791.35,3791.35,3772.11,3772.12,12225.351,3802.9915000000015,3834.7268716058256,3771.2561283941773,0,900.0,0.026453906712943367,999.7873105900279
2024-06-02 18:00:00,3772.11,3774.39,3752.62,3770.85,12726.6809,3800.4410000000016,3833.855439333241,3767.026560666762,0,900.0,0.026453906712943367,999.7537141285025
2024-06-02 19:00:00,3770.86,3783.19,3759.97,3782.37,7987.5916,3798.768500000001,3832.2848424461786,3765.2521575538235,0,900.0,0.026453906712943367,1000.0584631338356
2024-06-02 20:00:00,3782.37,3787.45,3765.99,3787.44,10509.9099,3796.375500000001,3825.68755040558,3767.063449594422,0,900.0,0.026453906712943367,1000.1925844408702
2024-06-02 21:00:00,3787.45,3793.54,3781.77,3783.09,4365.2689,3794.330000000001,3821.2583924506584,3767.401607549343,0,900.0,0.026453906712943367,1000.0775099466689
2024-06-02 22:00:00,3783.09,3796.44,3775.91,3782.3,4880.1493,3793.1200000000013,3819.9267961526066,3766.313203847396,0,900.0,0.026453906712943367,1000.0566113603657
2024-06-02 23:00:00,3782.3,3787.7,3780.46,3780.91,6302.7014,3791.809000000001,3818.309759158446,3765.308240841556,0,900.0,0.026453906712943367,1000.0198404300347
2024-06-03 00:00:00,3780.92,3782.43,3761.05,3773.48,6841.2556,3789.4155000000005,3813.3326733068216,3765.4983266931795,0,900.0,0.026453906712943367,999.8232879031575
2024-06-03 01:00:00,3773.49,3806.2,3772.0,3803.73,9571.9982,3789.3245,3813.008136101879,3765.6408638981216,0,900.0,0.026453906712943367,1000.6235185812241
2024-06-03 02:00:00,3803.72,3821.32,3803.72,3808.41,10995.4908,3788.9960000000005,3811.3945110219493,3766.597488978052,0,900.0,0.026453906712943367,1000.7473228646406
2024-06-03 03:00:00,3808.4,3810.0,3792.04,3799.5,7133.4374,3789.3045000000006,3812.0997341289253,3766.509265871076,0,900.0,0.026453906712943367,1000.5116185558284
2024-06-03 04:00:00,3799.51,3822.13,3795.18,3817.55,9083.4017,3790.4720000000007,3816.3358540050986,3764.6081459949028,-1,1000.989111571997,0.0,1000.989111571997
2024-06-03 05:00:00,3817.56,3830.83,3812.25,3814.5,8970.6555,3792.1890000000008,3819.599729213227,3764.7782707867746,0,1000.989111571997,0.0,1000.989111571997
2024-06-03 06:00:00,3814.5,3842.01,3811.56,3826.3,12324.9199,3794.394500000001,3825.1289630505103,3763.6600369494913,-1,1000.989111571997,0.0,1000.989111571997
2024-06-03 07:00:00,3826.29,3832.0,3812.92,3817.82,11368.9843,3795.035000000001,3827.1314063407094,3762.938593659293,0,1000.989111571997,0.0,1000.989111571997
2024-06-03 08:00:00,3817.81,3840.16,3815.0,3824.75,15922.3697,3796.867000000001,3831.2728065447577,3762.4611934552445,0,1000.989111571997,0.0,1000.989111571997
2024-06-03 09:00:00,3824.75,3826.0,3812.58,3816.02,10925.6547,3797.8635000000017,3833.2617232742355,3762.465276725768,0,1000.989111571997,0.0,1000.989111571997
2024-06-03 10:00:00,3816.02,3820.0,3807.69,3809.41,5003.3184,3798.034000000002,3833.619695665065,3762.4483043349387,0,1000.989111571997,0.0,1000.989111571997
2024-06-03 11:00:00,3809.42,3818.75,3804.7,3809.0,5177.5749,3798.545000000002,3834.4509407336677,3762.639059266336,0,1000.989111571997,0.0,1000.989111571997
2024-06-03 12:00:00,3809.01,3841.66,3808.6,3840.79,11232.4919,3801.017000000001,3841.158846544387,3760.8751534556154,0,1000.989111571997,0.0,1000.989111571997
2024-06-03 13:00:00,3840.79,3849.99,3823.23,3823.24,19915.8554,3803.5730000000017,3842.521688347378,3764.6243116526252,0,1000.989111571997,0.0,1000.989111571997
2024-06-03 14:00:00,3823.23,3833.73,3758.43,3769.42,37906.8844,3803.501500000001,3842.6946934267644,3764.308306573238,0,1000.989111571997,0.0,1000.989111571997
2024-06-03 15:00:00,3769.42,3796.83,3765.6,3796.82,13424.7376,3804.224000000002,3842.350615584942,3766.097384415062,0,1000.989111571997,0.0,1000.989111571997
2024-06-03 16:00:00,3796.82,3798.63,3760.0,3769.81,14286.2554,3803.3425000000016,3843.7288194036637,3762.9561805963394,0,1000.989111571997,0.0,1000.989111571997
2024-06-03 17:00:00,3769.81,3782.81,3759.0,3780.2,7874.1406,3803.1980000000017,3843.8926382705667,3762.5033617294366,0,1000.989111571997,0.0,1000.989111571997
2024-06-03 18:00:00,3780.2,3789.7,3776.0,3778.76,5040.6684,3803.0210000000015,3844.1065954802125,3761.9354045197906,0,1000.989111571997,0.0,1000.989111571997
2024-06-03 19:00:00,3778.77,3781.37,3767.5,3773.4,4597.083,3802.645500000001,3844.6593503232198,3760.631649676782,0,1000.989111571997,0.0,1000.989111571997
2024-06-03 20:00:00,3773.39,3784.88,3770.6,3771.76,3736.7521,3802.5595000000008,3844.818127273028,3760.3008727269735,0,1000.989111571997,0.0,1000.989111571997
2024-06-03 21:00:00,3771.75,3778.25,3759.67,3773.45,7798.188,3801.045500000001,3845.156965391395,3756.9340346086074,0,1000.989111571997,0.0,1000.989111571997
2024-06-03 22:00:00,3773.45,3778.51,3760.2,3778.51,6052.8742,3799.5505000000003,3844.579422472117,3754.5215775278834,0,1000.989111571997,0.0,1000.989111571997
2024-06-03 23:00:00,3778.51,3781.08,3761.15,3767.06,3663.7099,3797.9285000000004,3845.132380465485,3750.724619534516,0,1000.989111571997,0.0,1000.989111571997
2024-06-04 00:00:00,3767.07,3769.74,3730.0,3759.93,18075.6618,3795.0474999999997,3844.106466917642,3745.988533082357,0,1000.989111571997,0.0,1000.989111571997
2024-06-04 01:00:00,3759.93,3779.67,3751.94,3774.66,7044.4785,3793.0555,3842.028554417868,3744.082445582132,0,1000.989111571997,0.0,1000.989111571997
2024-06-04 02:00:00,3774.66,3783.08,3768.02,3771.49,5120.8889,3790.315,3837.6467388230526,3742.9832611769475,0,1000.989111571997,0.0,1000.989111571997
2024-06-04 03:00:00,3771.49,3785.19,3770.62,3773.51,7000.3484,3788.0994999999994,3834.20629276456,3741.9927072354385,0,1000.989111571997,0.0,1000.989111571997
2024-06-04 04:00:00,3773.51,3778.03,3763.59,3764.5,6799.855,3785.0869999999995,3829.0446064410903,3741.1293935589088,0,1000.989111571997,0.0,1000.989111571997
2024-06-04 05:00:00,3764.51,3773.83,3757.96,3762.0,4637.9362,3782.3859999999995,3825.0277797005833,3739.7442202994157,0,1000.989111571997,0.0,1000.989111571997
2024-06-04 06:00:00,3762.0,3769.2,3752.1,3763.35,5841.084,3780.0829999999996,3821.598306623384,3738.5676933766154,0,1000.989111571997,0.0,1000.989111571997
2024-06-04 07:00:00,3763.35,3778.63,3762.66,3774.72,4891.5742,3778.3689999999997,3817.7426368148654,3738.995363185134,0,1000.989111571997,0.0,1000.989111571997
2024-06-04 08:00:00,3774.72,3782.99,3760.0,3761.11,6464.0197,3774.3849999999998,3802.081436955501,3746.6885630444986,0,1000.989111571997,0.0,1000.989111571997
2024-06-04 09:00:00,3761.11,3764.19,3741.6,3749.05,10764.4683,3770.6755,3789.7296674975846,3751.621332502415,1,900.989111571997,0.026673423934063294,1000.989111571997
2024-06-04 10:00:00,3749.05,3770.0,3747.1,3765.89,6832.7639,3770.499,3789.661505995402,3751.3364940045976,0,900.989111571997,0.026673423934063294,1001.4382920310466
2024-06-04 11:00:00,3765.89,3769.0,3757.26,3764.65,4774.4507,3768.890499999999,3783.895022619817,3753.885977380181,0,900.989111571997,0.026673423934063294,1001.4052169853684
2024-06-04 12:00:00,3764.65,3768.75,3753.57,3763.76,8421.5648,3768.587999999999,3783.749298890854,3753.426701109144,0,900.989111571997,0.026673423934063294,1001.381477638067
2024-06-04 13:00:00,3763.77,3787.43,3763.77,3776.0,15570.1024,3768.3779999999992,3782.996769580206,3753.7592304197924,0,900.989111571997,0.026673423934063294,1001.7079603470199
2024-06-04 14:00:00,3776.0,3795.98,3768.29,3778.0,19498.0595,3768.3399999999992,3782.854201322838,3753.8257986771605,0,900.989111571997,0.026673423934063294,1001.7613071948881
2024-06-04 15:00:00,3777.99,3817.99,3771.47,3810.63,23679.782,3770.2015,3793.640130741182,3746.7628692588182,-1,1002.6316610178566,0.0,1002.6316610178566
2024-06-04 16:00:00,3810.63,3826.42,3803.56,3818.7,21521.9601,3772.5485,3804.128096118668,3740.9689038813317,-1,1002.6316610178566,0.0,1002.6316610178566
2024-06-04 17:00:00,3818.7,3831.65,3804.67,3813.57,12212.0464,3774.5545000000006,3810.8527768048984,3738.256223195103,-1,1002.6316610178566,0.0,1002.6316610178566
2024-06-04 18:00:00,3813.57,3826.0,3811.76,3811.77,8554.851,3776.217500000001,3815.9713943373636,3736.4636056626387,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-04 19:00:00,3811.67,3811.76,3776.2,3800.38,9901.9677,3777.8835000000013,3818.740117713349,3737.0268822866537,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-04 20:00:00,3800.37,3812.26,3792.0,3806.74,5430.0838,3780.224000000002,3822.05013221371,3738.397867786294,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-04 21:00:00,3806.74,3821.54,3802.41,3812.98,8286.4574,3782.1400000000017,3826.221068498632,3738.0589315013713,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-04 22:00:00,3812.97,3822.0,3808.29,3814.39,6712.8402,3784.285000000001,3830.220438388996,3738.3495616110063,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-04 23:00:00,3814.39,3816.0,3808.5,3810.23,4026.5019,3786.1210000000015,3833.110247663441,3739.131752336562,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-05 00:00:00,3810.23,3829.25,3808.84,3819.74,6857.6144,3788.8830000000016,3836.945758180974,3740.8202418190294,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-05 01:00:00,3819.73,3839.92,3813.33,3822.6,11142.3111,3791.913000000002,3840.4530165220526,3743.372983477951,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-05 02:00:00,3822.6,3823.55,3800.0,3803.56,11539.7274,3793.9235000000017,3840.8694933429815,3746.977506657022,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-05 03:00:00,3803.57,3810.78,3801.4,3810.45,7921.4418,3795.7100000000014,3842.315043932638,3749.1049560673646,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-05 04:00:00,3810.45,3812.63,3803.55,3809.8,7743.3998,3798.1445000000012,3842.2874108575556,3754.001589142447,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-05 05:00:00,3809.81,3811.31,3777.33,3788.76,23429.2528,3800.130000000001,3838.4495448821885,3761.8104551178135,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-05 06:00:00,3788.76,3814.67,3784.17,3814.66,10749.3342,3802.568500000001,3837.9570723218735,3767.179927678129,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-05 07:00:00,3814.66,3820.81,3804.0,3809.58,10556.4616,3804.8150000000014,3835.708910402627,3773.9210895973756,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-05 08:00:00,3809.57,3811.03,3800.0,3802.78,10499.563,3806.766000000002,3831.320709038225,3782.211290961779,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-05 09:00:00,3802.79,3806.0,3790.27,3797.48,7386.7723,3807.8400000000015,3828.4859787841146,3787.1940212158884,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-05 10:00:00,3797.49,3801.4,3788.9,3795.37,6920.9715,3808.7085000000015,3825.3294004255335,3792.0875995744696,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-05 11:00:00,3795.36,3807.6,3790.48,3804.31,6710.7934,3808.392500000001,3825.095369064282,3791.68963093572,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-05 12:00:00,3804.31,3824.44,3802.5,3820.24,16294.8842,3808.4695000000015,3825.3747021269064,3791.5642978730966,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-05 13:00:00,3820.23,3821.82,3792.49,3799.56,9821.7676,3807.769000000001,3824.9298821440543,3790.608117855948,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-05 14:00:00,3799.55,3803.24,3782.0,3794.91,10963.4151,3806.926000000001,3824.857047263767,3788.9949527362346,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-05 15:00:00,3794.9,3820.0,3792.34,3813.58,10477.5164,3807.5860000000007,3825.47636545128,3789.6956345487215,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-05 16:00:00,3813.59,3820.98,3796.8,3802.16,10391.1544,3807.357000000001,3825.401405337201,3789.3125946628006,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-05 17:00:00,3802.16,3848.41,3800.0,3840.93,15820.4674,3808.7545000000005,3831.9254770828006,3785.5835229172003,-1,1002.6316610178566,0.0,1002.6316610178566
2024-06-05 18:00:00,3840.94,3870.5,3839.04,3846.0,34159.0528,3810.3350000000005,3838.5838219218085,3782.0861780781925,-1,1002.6316610178566,0.0,1002.6316610178566
2024-06-05 19:00:00,3846.0,3878.0,3833.88,3876.54,12924.0786,3813.6505000000006,3854.031733004557,3773.2692669954445,-1,1002.6316610178566,0.0,1002.6316610178566
2024-06-05 20:00:00,3876.53,3887.47,3862.6,3863.89,10852.5611,3815.858,3861.7768068659016,3769.939193134099,-1,1002.6316610178566,0.0,1002.6316610178566
2024-06-05 21:00:00,3863.88,3864.0,3845.45,3847.85,6034.0069,3817.1205,3865.055538322627,3769.185461677373,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-05 22:00:00,3847.85,3853.0,3842.28,3850.76,5472.9786,3819.4805,3869.129621432167,3769.8313785678333,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-05 23:00:00,3850.76,3869.5,3848.4,3865.99,9069.0771,3822.2575000000006,3875.647621511244,3768.8673784887574,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-06 00:00:00,3866.0,3867.5,3857.43,3859.14,4463.3528,3824.7245000000003,3880.1066868382895,3769.342313161711,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-06 01:00:00,3859.14,3869.85,3853.2,3861.15,6615.1393,3828.344,3883.3117892587966,3773.3762107412035,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-06 02:00:00,3861.16,3878.6,3859.55,3868.53,9694.239,3831.0375,3888.29106438683,3773.78393561317,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-06 03:00:00,3868.52,3873.03,3860.69,3861.69,5404.5283,3833.643,3891.493206602835,3775.792793397165,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-06 04:00:00,3861.7,3865.5,3854.75,3862.51,7364.2943,3836.6295,3893.962958460139,3779.296041539861,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-06 05:00:00,3862.5,3865.0,3839.69,3847.0,11837.2341,3839.1055,3893.672669057889,3784.5383309421113,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-06 06:00:00,3846.99,3854.5,3838.53,3846.24,9519.2276,3841.6490000000003,3892.436004203645,3790.8619957963556,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-06 07:00:00,3846.25,3856.01,3841.45,3852.1,9816.6382,3844.038500000001,3891.9914503885657,3796.0855496114364,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-06 08:00:00,3852.1,3853.0,3842.84,3846.17,5438.8151,3845.3350000000005,3892.029718544923,3798.640281455078,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-06 09:00:00,3846.17,3854.01,3845.24,3850.59,5501.5011,3847.8865000000005,3889.6095033793113,3806.16349662069,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-06 10:00:00,3850.6,3852.2,3846.11,3850.51,4059.9841,3850.6665000000003,3884.577708338808,3816.7552916611926,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-06 11:00:00,3850.5,3856.5,3844.99,3849.51,9694.7889,3852.4629999999997,3881.827029083406,3823.0989709165933,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-06 12:00:00,3849.51,3866.48,3841.0,3845.79,12027.1262,3854.6444999999994,3873.246592866734,3836.042407133265,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-06 13:00:00,3845.79,3852.0,3820.0,3835.08,16090.012,3854.352,3873.9640387519303,3834.7399612480694,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-06 14:00:00,3835.07,3846.77,3827.29,3844.39,8567.1812,3854.2715,3874.0326551030976,3834.510344896902,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-06 15:00:00,3844.39,3847.29,3838.49,3845.01,9697.373,3852.6949999999997,3869.973301421836,3835.4166985781635,0,1002.6316610178566,0.0,1002.6316610178566
2024-06-06 16:00:00,3845.0,3855.6,3822.76,3830.63,23171.2578,3851.032,3869.9999905104637,3832.0640094895366,1,902.6316610178566,0.026105366480187332,1002.6316610178566
2024-06-06 17:00:00,3830.63,3836.86,3817.27,3833.25,8667.8377,3850.3019999999997,3870.768263557975,3829.8357364420244,0,902.6316610178566,0.026105366480187332,1002.7000570780347
2024-06-06 18:00:00,3833.26,3840.91,3826.96,3833.07,11688.7289,3849.4175000000005,3871.2139445493785,3827.6210554506224,0,902.6316610178566,0.026105366480187332,1002.6953581120682
2024-06-06 19:00:00,3833.07,3833.08,3787.15,3791.01,19326.379,3845.6684999999998,3878.0138652168625,3813.323134783137,1,802.6316610178566,0.05248356120929646,1001.5973663979116
2024-06-06 20:00:00,3791.01,3802.35,3760.0,3800.36,23855.1931,3842.7295,3879.9578163600195,3805.5011836399804,1,802.6316610178566,0.05248356120929646,1002.0880876952185
2024-06-06 21:00:00,3800.37,3804.3,3793.92,3801.41,4571.9485,3839.7425000000003,3880.0395980964017,3799.445401903599,0,802.6316610178566,0.05248356120929646,1002.1431954344882
2024-06-06 22:00:00,3801.4,3813.85,3799.4,3811.93,5532.9473,3836.9125,3876.6715683367493,3797.1534316632506,0,802.6316610178566,0.05248356120929646,1002.69532249841
2024-06-06 23:00:00,3811.94,3815.45,3808.0,3813.46,4898.463,3834.501,3873.8041962567145,3795.197803743286,0,802.6316610178566,0.05248356120929646,1002.7756223470602
2024-06-07 00:00:00,3813.47,3813.47,3806.0,3808.32,4653.1814,3831.7915000000007,3870.464020101157,3793.1189798988444,0,802.6316610178566,0.05248356120929646,1002.5058568424445
2024-06-07 01:00:00,3808.32,3810.63,3799.17,3805.98,5626.5941,3829.740500000001,3869.3097357643596,3790.171264235642,0,802.6316610178566,0.05248356120929646,1002.3830453092147
2024-06-07 02:00:00,3805.99,3807.75,3792.34,3800.7,4743.8137,3827.4635000000003,3868.196888405479,3786.7301115945215,0,802.6316610178566,0.05248356120929646,1002.1059321060296
2024-06-07 03:00:00,3800.7,3807.92,3793.21,3806.3,4280.3422,3825.1735,3865.2536678015153,3785.0933321984844,0,802.6316610178566,0.05248356120929646,1002.3998400488017
2024-06-07 04:00:00,3806.3,3819.0,3806.0,3815.71,4662.172,3823.6505000000006,3862.7258464343013,3784.5751535657,0,802.6316610178566,0.05248356120929646,1002.8937103597812
2024-06-07 05:00:00,3815.7,3825.75,3814.23,3818.27,5295.8937,3822.0345000000007,3859.143521800218,3784.9254781997834,0,802.6316610178566,0.05248356120929646,1003.0280682764769
2024-06-07 06:00:00,3818.27,3821.11,3812.8,3817.01,4700.7513,3820.359500000001,3855.1263707098296,3785.592629290172,0,802.6316610178566,0.05248356120929646,1002.9619389893533
2024-06-07 07:00:00,3817.0,3824.41,3814.85,3816.31,4789.4921,3818.699500000001,3850.8093467599606,3786.5896532400416,0,802.6316610178566,0.05248356120929646,1002.9252004965067
2024-06-07 08:00:00,3816.31,3817.1,3808.36,3811.15,5402.1406,3816.967500000001,3846.6939682554,3787.2410317446024,0,802.6316610178566,0.05248356120929646,1002.6543853206667
2024-06-07 09:00:00,3811.16,3813.5,3807.33,3811.95,4378.5859,3815.8110000000006,3844.4070744851006,3787.2149255149006,0,802.6316610178566,0.05248356120929646,1002.6963721696342
2024-06-07 10:00:00,3811.96,3813.79,3801.11,3810.8,4858.7282,3814.131500000001,3839.5897554577145,3788.673244542287,0,802.6316610178566,0.05248356120929646,1002.6360160742436
2024-06-07 11:00:00,3810.8,3839.98,3808.07,3835.0,10360.3093,3813.631000000001,3836.944585651594,3790.3174143484084,0,802.6316610178566,0.05248356120929646,1003.9061182555085
2024-06-07 12:00:00,3834.99,3841.39,3771.39,3807.68,45906.4522,3812.4835000000007,3834.5639422725603,3790.403057727441,0,802.6316610178566,0.05248356120929646,1002.4722673632705
2024-06-07 13:00:00,3807.69,3820.31,3794.04,3815.0,11879.1462,3811.571000000001,3831.551799682316,3791.5902003176857,0,802.6316610178566,0.05248356120929646,1002.8564470313225
2024-06-07 14:00:00,3815.0,3829.57,3809.07,3822.3,8806.5269,3811.0325000000003,3829.161297946098,3792.9037020539026,0,802.6316610178566,0.05248356120929646,1003.2395770281505
2024-06-07 15:00:00,3822.3,3822.49,3790.81,3800.73,10523.422,3811.5185000000006,3827.9123016015624,3795.124698398439,0,802.6316610178566,0.05248356120929646,1002.1075066128659
2024-06-07 16:00:00,3800.73,3807.67,3779.24,3783.99,10815.924,3810.7000000000007,3830.5176234687538,3790.8823765312477,1,702.6316610178566,0.07891069235922021,1001.2289317982222
2024-06-07 17:00:00,3784.0,3784.66,3723.8,3724.05,23657.6581,3806.832000000001,3849.4615224456948,3764.202477554307,1,702.6316610178566,0.07891069235922021,996.4990248982106
2024-06-07 18:00:00,3724.06,3729.99,3600.0,3679.71,123558.5253,3800.2210000000014,3870.001065605673,3730.44093439433,1,702.6316610178566,0.07891069235922021,993.0001247990028
2024-06-07 19:00:00,3679.72,3704.71,3657.42,3687.37,21132.0224,3793.9165000000007,3878.9005343297213,3708.93246567028,1,702.6316610178566,0.07891069235922021,993.6045807024743
